sum.taxonomy,K0601_B2,K0601_C3,K0601_E4,K0601_G5,K0601_K6,K0601_L7,K0601_M8,K0601_T9,K0603_A1,K0603_B2,K0603_E4,K0603_G5,K0603_K6,K0603_L7,K0603_M8,K0603_T9,K0605_T9,K0607_A1,K0607_B2,K0607_C3,K0607_E4,K0607_G5,K0607_K6,K0607_L7,K0607_M8,K0607_T9,K0608_B2,K0608_E4,K0608_K6,K0608_L7,K0608_M8,K0608_T9,K0609_A1,K0609_B2,K0609_C3,K0609_E4,K0609_G5,K0609_K6,K0609_L7,K0609_M8,K0609_T9,K0612_G5,K0614_M8,K0760_B2,K0840_E4
Abditibacteriota;Abditibacteria;Abditibacteriales;Abitibacteriaceae;Abditibacterium;Abditibacterium utsteinense,2,0,0,2,0,2,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,26,27,0,0,0,0,114,0,0
Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Pelobacter;Pelobacter sp. enrichment culture clone SB3-26,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter;,26,137,67,0,0,29,0,0,462,69,0,0,507,0,0,0,0,0,0,35,61,2,114,26,0,85,43,5,0,0,46,0,0,187,32,6,0,0,0,203,0,80,0,0,0
Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;NA;,0,0,0,0,0,9,0,0,0,0,0,0,39,28,0,0,0,0,0,0,1,0,27,0,0,0,0,0,0,0,176,0,2,0,4,0,0,21,0,263,0,0,0,0,0
Proteobacteria;Deltaproteobacteria;Desulfuromonadales;unknown;;,30,44,0,0,0,4,21,3,39,0,0,0,5,0,0,0,17,0,14,31,18,0,163,80,0,14,24,10,0,0,2,0,22,0,17,16,0,0,15,12,18,89,0,0,0
Proteobacteria;Deltaproteobacteria;Myxococcales;Anaeromyxobacteraceae;Anaeromyxobacter;,0,0,0,0,0,0,0,0,0,17,0,0,20,0,0,0,0,0,0,0,0,0,2,0,0,0,14,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,1,0
Proteobacteria;Deltaproteobacteria;Myxococcales;Anaeromyxobacteraceae;Anaeromyxobacter;Anaeromyxobacter dehalogenans,1,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,3,0,11,0,9,0,5,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0
Proteobacteria;Deltaproteobacteria;Myxococcales;Kofleriaceae;Haliangium;,0,10,0,0,0,0,0,0,0,0,19,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,1,16,2,0,0,0,15,0,0
Proteobacteria;Deltaproteobacteria;Myxococcales;Kofleriaceae;Kofleria;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,61,0,0,0,0,0,0
Proteobacteria;Deltaproteobacteria;Myxococcales;Kofleriaceae;Kofleria;Kofleria flava,23,65,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,13,0,0,0,1,0,5,28,0,0,0
Proteobacteria;Deltaproteobacteria;Myxococcales;Kofleriaceae;NA;,4,255,12,0,0,8,0,4,12,0,25,0,0,20,0,27,0,0,0,0,17,0,50,0,0,0,0,10,0,0,1,21,0,0,96,0,24,1,0,0,32,6,0,25,0
Proteobacteria;Deltaproteobacteria;Myxococcales;Myxococcaceae;Myxococcus;,0,25,15,9,38,0,0,0,15,0,0,3,0,0,69,0,1,0,0,0,0,0,0,0,0,0,3,0,0,35,0,0,0,21,0,0,30,50,0,157,0,0,29,0,0
Proteobacteria;Deltaproteobacteria;Myxococcales;Myxococcaceae;NA;,1,0,0,20,21,0,1,0,2,0,3,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,16,58,0,11,1,0,1,1,11,19,0,0,0,2,45,5,0
Proteobacteria;Deltaproteobacteria;Myxococcales;Nannocystaceae;Nannocystis;,3,13,0,0,18,0,0,0,0,0,7,0,0,19,0,0,0,0,0,0,0,0,0,0,119,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
Proteobacteria;Deltaproteobacteria;Myxococcales;Nannocystaceae;Nannocystis;Nannocystis sp.,7,0,0,0,0,0,0,0,0,0,8,0,5,0,8,9,0,0,0,11,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,4,6,0,0,2
Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Chondromyces;,45,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,0,14,0,0,5,0,1,0,5,16,0,0,4,0,14,0,0,55,0,0,0
Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Jahnella;Jahnella thaxteri,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,36,0,0,6,0,0,0
Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;NA;,178,120,3,0,7,61,0,0,0,5,96,12,0,10,0,4,0,0,20,10,25,6,0,2,1,30,1,0,0,7,0,0,13,13,23,13,4,0,39,90,28,19,13,13,9
Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Polyangium;,0,12,0,0,27,1,3,0,0,0,0,0,0,40,0,0,0,0,0,0,7,0,0,14,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,5,12,33,0,0,0
Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Sorangium;,50,72,0,1,132,12,0,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,28,7,0,0,0,1,0,0,0,0,4,0
Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Sorangium;Sorangium cellulosum,0,1,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0
Proteobacteria;Deltaproteobacteria;Myxococcales;unknown;;,178,383,31,117,355,85,126,9,279,135,97,463,75,282,332,166,125,149,66,66,355,35,173,142,297,186,123,42,84,290,212,5,89,135,311,99,179,221,111,259,131,236,240,212,74
Proteobacteria;Deltaproteobacteria;Myxococcales;unknown;Enhygromyxa;,5,0,0,0,0,0,0,0,1,0,24,1,0,0,0,9,0,0,0,0,1,0,38,7,199,0,0,0,0,0,16,0,11,0,9,0,0,0,0,8,4,0,0,0,5
Proteobacteria;Deltaproteobacteria;Myxococcales;unknown;NA;myxobacterium AT1-01,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16,0,0,0,0,0,0,0,1,0
Proteobacteria;Deltaproteobacteria;Myxococcales;unknown;NA;myxobacterium AT3-03,0,43,0,0,0,1,1,0,26,0,0,0,12,0,0,0,7,0,0,0,15,0,35,0,87,0,12,0,0,8,39,0,5,5,29,0,0,0,0,134,0,0,0,0,0
Proteobacteria;Deltaproteobacteria;Myxococcales;unknown;NA;Myxococcales bacterium enrichment culture clone 11380,4,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0
Proteobacteria;Deltaproteobacteria;Myxococcales;unknown;NA;Sorangiineae bacterium 706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,48,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
Proteobacteria;Deltaproteobacteria;Myxococcales;Vulgatibacteraceae;Vulgatibacter;Vulgatibacter sp.,15,0,0,0,0,20,3,0,7,0,0,7,0,11,2,0,0,0,0,0,14,7,30,17,0,11,0,0,6,0,0,0,11,0,14,0,0,0,21,0,9,44,0,0,0
Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophaceae;Desulfobacca;Desulfobacca acetoxidans,0,0,0,0,0,0,9,0,0,56,0,0,0,0,0,0,2,0,0,10,0,1,18,6,0,0,23,20,33,0,25,0,5,0,14,0,0,0,0,0,0,0,0,0,0
Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophaceae;Desulfomonile;,21,0,0,0,0,2,26,0,0,28,0,29,0,0,0,0,11,0,0,36,24,2,28,15,0,37,30,13,17,0,19,0,11,0,7,15,0,0,0,0,0,5,0,5,0
Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophaceae;Desulfomonile;Desulfomonile tiedjei,1,1,0,0,0,0,179,0,6,82,0,2,4,2,0,0,96,0,74,69,0,63,37,47,0,1,141,55,91,0,167,0,75,0,34,59,0,0,9,29,0,96,0,3,0
Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophaceae;NA;,0,0,1,0,0,0,21,0,0,11,0,0,0,0,0,0,29,0,33,0,4,21,0,2,0,8,10,31,32,0,7,0,10,0,5,14,0,0,0,0,0,0,0,2,0
Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophobacteraceae;NA;,0,24,1,0,0,0,63,0,21,93,0,0,12,0,0,0,68,0,56,16,42,85,55,32,0,9,138,99,120,0,26,0,62,0,28,21,0,0,15,61,0,16,0,0,0
Proteobacteria;Deltaproteobacteria;unknown;unknown;NA;,402,525,144,41,54,251,1875,41,685,1262,104,265,177,206,170,69,1913,55,1623,809,454,1834,1846,628,189,836,955,1925,2087,35,1841,26,1573,448,1235,1639,40,38,332,1028,171,667,12,711,85
Proteobacteria;Deltaproteobacteria;unknown;unknown;NA;delta proteobacterium EbS7,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
Proteobacteria;Deltaproteobacteria;unknown;unknown;NA;delta proteobacterium enrichment culture clone AP-FeEnrich11,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,33,0,18,0,6,0,0,0,0,1,1,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
Proteobacteria;Deltaproteobacteria;unknown;unknown;NA;delta proteobacterium enrichment culture clone AP-FeEnrich12,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,25,0,0,0,0,17,8,0,0,0,0,11,25,0,0,0,92,0,4,0,0,0,12,1,0,0,0,0,0
Proteobacteria;Deltaproteobacteria;unknown;unknown;NA;delta proteobacterium enrichment culture clone SGLB4-42,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Proteobacteria;Deltaproteobacteria;unknown;unknown;NA;delta proteobacterium enrichment culture clone WIP6m8G,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,16,0,0,5,3,0,0,17,0,20,9,4,1,0,0,0,10,0,7,13,0,0,0,0,0,5,0,0,0
Proteobacteria;Deltaproteobacteria;unknown;unknown;NA;delta proteobacterium K18,0,0,3,0,0,0,0,0,4,0,0,0,4,0,1,0,0,5,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,9
Proteobacteria;Deltaproteobacteria;unknown;unknown;NA;delta proteobacterium SCGC AAA001-I23,0,0,0,0,0,0,14,0,0,0,0,2,0,0,0,0,0,0,28,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0
Proteobacteria;Deltaproteobacteria;unknown;unknown;NA;delta proteobacterium WX152,88,0,0,0,0,4,14,0,11,0,28,0,0,34,0,0,0,0,4,0,51,0,33,0,0,22,0,0,0,0,0,0,0,0,90,14,0,0,54,6,24,49,0,27,0
Proteobacteria;Deltaproteobacteria;unknown;unknown;NA;delta proteobacterium WX81,51,0,0,0,0,7,0,0,35,0,0,0,0,1,0,0,0,0,18,0,0,3,7,0,0,0,3,1,3,0,10,0,9,2,0,2,0,0,38,12,0,0,0,61,0
Proteobacteria;Deltaproteobacteria;unknown;unknown;NA;Inanidrilus exumae associated clone Delta 10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Proteobacteria;Deltaproteobacteria;unknown;unknown;NA;Olavius ilvae associated proteobacterium Delta 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,21,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,1
Proteobacteria;Deltaproteobacteria;unknown;unknown;NA;sulfate-reducing bacterium R-PropA1,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,64,13,0,0,0,0,0,0,21,0,0,0
Proteobacteria;Deltaproteobacteria;unknown;unknown;NA;sulfate-reducing bacterium STP23,3,0,0,0,0,0,23,0,62,60,0,0,12,0,0,0,22,0,0,123,0,138,72,20,0,0,16,57,106,0,0,0,58,51,42,5,0,0,0,0,0,0,0,0,0
Proteobacteria;Deltaproteobacteria;unknown;unknown;NA;unidentified delta proteobacterium OPS22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
Proteobacteria;Deltaproteobacteria;unknown;unknown;NA;unidentified sulphate reducing bacterium DSB-DSb99-3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,6,0,0,0,0,2,0,5,0,0,0,0,4,0,1,0,0,0
Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;NA;,1,484,72,0,2,25,10,0,15,13,0,0,31,0,0,0,6,0,1,74,0,34,130,0,0,0,71,37,32,0,4,0,3,0,27,4,0,0,2,21,0,0,0,4,0
Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Sulfurospirillum;,0,19,9,0,11,0,0,0,2,0,0,0,15,0,0,0,0,0,0,25,0,1,36,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Sulfurospirillum;Thermobaculum sp. enrichment culture clone VanCtr100,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,1,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0
Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,2,0,0,7,0,0,4,0,0,0,10,0,4,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Sulfuricurvum;,0,80,99,0,0,1,26,0,0,77,0,0,343,4,0,0,25,0,15,36,0,0,73,555,0,52,75,0,0,0,120,0,28,10,51,0,0,0,0,627,0,0,0,0,0
Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Sulfuricurvum;Candidatus Sulfuricurvum sp. RIFRC-1,0,29,10,0,0,0,0,0,26,44,0,0,1,0,0,0,0,0,0,35,0,0,58,76,0,0,86,14,30,0,0,0,0,0,46,0,0,0,0,70,0,0,0,0,0
Proteobacteria;Epsilonproteobacteria;Campylobacterales;unknown;;,0,19,2,0,0,0,0,0,0,1,0,0,81,0,0,0,0,0,0,3,0,12,1,0,0,3,3,0,4,0,60,0,5,7,0,0,0,0,0,4,0,0,0,0,0
Proteobacteria;Epsilonproteobacteria;unknown;unknown;NA;,0,5,11,0,4,11,30,0,0,8,0,0,10,0,0,0,9,0,30,309,0,21,3,302,0,103,1,1,9,0,1,0,23,0,14,4,0,0,0,57,0,19,0,0,0
Proteobacteria;Epsilonproteobacteria;unknown;unknown;NA;epsilon proteobacterium oral taxon G46,0,0,200,0,6,4,0,0,42,5,0,0,28,1,0,0,0,0,2,41,0,0,0,22,0,6,7,0,1,0,0,0,0,11,1,1,0,0,0,16,13,0,0,0,30
Proteobacteria;Epsilonproteobacteria;unknown;unknown;NA;Folliculinopsis sp. SKG-2010a associated epsilon proteobacterium,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,2,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Proteobacteria;Gammaproteobacteria;Acidiferrobacterales;Acidiferrobacteraceae;Sulfuricaulis;Sulfuricaulis limicola,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,5,0,7,0,0,0,0,5,0,17,0,0,0,0,0,0,5,0,14,0
Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;,36,196,46,0,22,47,16,0,17,3,0,69,8,22,0,11,13,0,0,8,21,14,14,5,0,27,0,0,6,0,0,0,8,16,3,0,0,0,418,0,10,21,0,71,0
Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;NA;,0,122,223,0,166,0,0,0,0,0,0,0,62,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0,0,8,60,0,0,0,0,42,100,0,0,9,0
Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Pseudaeromonas;Pseudaeromonas sharmana,0,0,34,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Zobellella;,0,0,0,0,0,0,0,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0
Proteobacteria;Gammaproteobacteria;Aeromonadales;unknown;;,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Aestuariibacter;Aestuariibacter halophilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas;,0,0,0,136,0,0,0,0,0,0,0,0,0,0,31,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0
Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas;Alteromonas sp. Gp-3-7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,59,0
Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Marinobacter;,0,84,0,19,267,0,0,37,289,0,201,0,1,1,8,21,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,1729,0,78,33,2,3,0,0,0,9,0,0,1,440
Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Marinobacter;Marinobacter hydrocarbonoclasticus,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;NA;,0,0,0,0,0,0,0,12,0,0,37,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,14
Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;NA;Alteromonadaceae bacterium GUDS1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
Proteobacteria;Gammaproteobacteria;Alteromonadales;Idiomarinaceae;Aliidiomarina;Aliidiomarina sp. AK100,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,144
Proteobacteria;Gammaproteobacteria;Alteromonadales;Idiomarinaceae;Idiomarina;,0,53,0,27,59,0,0,17,209,0,86,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,26,0,3,0,0,521
Proteobacteria;Gammaproteobacteria;Alteromonadales;Idiomarinaceae;Idiomarina;Idiomarina planktonica,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
Proteobacteria;Gammaproteobacteria;Alteromonadales;Idiomarinaceae;NA;,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,24,0,0,0,4
Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;,2,3,159,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,0,5,1,0,0,0
Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella algae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella sp. 72AR,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0
Proteobacteria;Gammaproteobacteria;Alteromonadales;unknown;NA;Alteromonadales bacterium HOT10B6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Cellvibrio;,28,30,0,75,79,19,0,0,81,0,0,0,8,7,11,33,0,0,0,0,20,0,1,3,0,25,0,0,0,0,0,0,0,0,2,55,92,0,2,0,20,18,0,33,0
Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Cellvibrio;Cellvibrio sp. J115(2013),0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Marinimicrobium;,0,179,0,0,8,0,0,12,48,0,115,15,0,0,0,0,0,26,0,0,0,0,0,0,2,0,0,0,0,0,0,534,2,0,13,0,0,0,0,0,0,6,0,0,134
Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Marinimicrobium;Marinimicrobium sp. ABCh5,0,0,0,0,0,0,0,197,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,143
Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;NA;,0,10,0,15,0,0,0,33,0,0,270,0,0,3,0,8,0,19,0,0,0,0,0,0,96,34,0,0,0,0,0,7,0,0,26,0,14,0,0,0,11,0,0,0,361
Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Saccharophagus;Saccharophagus sp. MM1-2b,0,0,0,103,0,0,0,9,0,0,12,0,0,0,20,173,0,226,0,0,0,0,0,0,0,9,0,0,0,0,0,15,0,0,0,0,5,0,0,0,0,0,0,0,22
Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Marimicrobium;Marimicrobium arenosum,0,0,0,0,0,0,0,0,0,18,0,0,6,36,0,0,1,0,0,0,14,17,0,0,0,0,0,21,25,0,0,0,7,29,6,0,0,0,6,2,0,54,0,0,0
Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;NA;,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0
Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Lamprocystis;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Marichromatium;,6,16,14,0,0,0,83,0,10,172,0,0,17,0,0,0,67,0,0,155,0,139,100,139,0,0,29,94,197,0,45,0,100,38,37,0,0,0,20,8,0,23,0,5,0
Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;NA;,62,11,12,0,1,67,301,0,18,45,1,0,7,0,0,0,23,0,1374,2101,10,79,18,1013,0,26,19,0,75,0,15,0,605,1,21,495,0,0,19,0,0,36,0,181,0
Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Rheinheimera;,0,4,17,0,60,0,0,0,55,0,0,16,9,0,0,3,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,111,0,0,0,0
Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thiocapsa;,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thiohalocapsa;,0,0,0,0,0,0,19,0,0,10,0,0,0,0,0,0,7,0,0,9,0,0,12,700,0,0,0,0,5,0,7,0,49,0,0,6,0,0,0,0,0,0,0,10,0
Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thiorhodococcus;,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,92,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0
Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Aquisalimonas;,0,0,0,0,0,0,0,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,38
Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Halofilum;Halofilum ochraceum,0,0,0,16,0,0,0,254,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,290
Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;NA;,0,0,0,10,0,0,4,37,0,1,2,6,0,0,0,0,2,0,1,10,14,2,1,0,0,5,0,14,20,1,0,7,5,0,4,2,0,0,0,0,20,0,0,0,139
